amount,customerAvgAmount,transactionsLast10Min,transactionsLast24Hours,failedAttempts,accountAge,isNewDevice,isNewIp,previousFraudCount,paymentMethod,currency,isFraud,transactionId,customerId
82.66,82.69,1,5,0,62,0,0,0,CARD,EUR,0,TXN_112050,CUS_1461
146.52,174.46,1,4,0,155,0,0,0,CARD,INR,0,TXN_114918,CUS_9073
92.04,97.4,0,1,0,330,0,0,0,UPI,INR,0,TXN_106029,CUS_7291
352.15,269.31,0,1,0,878,0,0,0,NET_BANKING,USD,0,TXN_110562,CUS_4847
50.63,65.27,1,3,0,51,0,0,0,UPI,USD,0,TXN_106920,CUS_7972
131.35,189.89,0,1,0,354,0,0,0,UPI,USD,0,TXN_109128,CUS_3338
232.66,193.01,0,4,0,212,0,1,0,CARD,INR,0,TXN_114532,CUS_5889
55.76,83.7,0,3,0,36,0,0,0,WALLET,INR,0,TXN_105423,CUS_3849
156.71,150.73,0,0,0,359,0,1,0,UPI,USD,0,TXN_111266,CUS_2856
79.58,89.01,0,2,1,737,0,0,0,UPI,INR,0,TXN_104884,CUS_7366
73.09,92.2,0,0,0,47,0,0,0,UPI,USD,0,TXN_109864,CUS_1786
210.41,182.69,1,3,0,106,0,0,0,CARD,EUR,0,TXN_100427,CUS_7910
56.16,70.66,1,3,0,945,0,1,0,CARD,INR,0,TXN_107550,CUS_7537
5.34,43.29,1,6,1,49,0,0,0,CARD,USD,0,TXN_102141,CUS_6055
111.39,68.11,0,3,0,967,0,0,0,CARD,USD,0,TXN_105456,CUS_4569
68.8,73.82,0,4,0,154,0,0,0,UPI,INR,0,TXN_105818,CUS_6653
167.0,101.8,0,3,0,315,0,0,0,NET_BANKING,INR,0,TXN_110216,CUS_7518
217.15,174.23,0,0,0,369,0,0,0,NET_BANKING,EUR,0,TXN_105458,CUS_1381
53.05,49.61,1,2,0,72,0,0,0,UPI,INR,0,TXN_105947,CUS_5190
137.25,133.79,0,0,0,216,0,0,0,UPI,INR,0,TXN_101927,CUS_1998
134.34,193.91,0,3,0,107,0,0,0,CARD,USD,0,TXN_111140,CUS_1828
120.23,86.53,0,1,0,88,0,0,0,UPI,INR,0,TXN_110420,CUS_2048
205.97,216.0,1,2,0,295,0,0,0,CARD,USD,0,TXN_105631,CUS_1150
204.49,192.15,0,1,0,108,0,0,0,UPI,INR,0,TXN_101621,CUS_4796
21.66,19.02,0,1,0,72,0,0,0,UPI,INR,0,TXN_108909,CUS_2694
45.47,126.37,0,2,1,67,0,0,0,CARD,USD,0,TXN_100317,CUS_4322
98.26,79.33,0,2,0,272,0,0,0,NET_BANKING,INR,0,TXN_111773,CUS_4826
49.09,87.03,0,1,0,309,0,0,0,CARD,INR,0,TXN_107326,CUS_3110
34.89,38.91,0,4,0,99,0,0,0,UPI,INR,0,TXN_114572,CUS_9309
85.76,100.31,1,1,0,423,0,1,0,CARD,USD,0,TXN_105176,CUS_3454
67.18,95.0,0,1,0,57,0,0,0,CARD,USD,0,TXN_104318,CUS_6198
58.71,65.18,0,1,0,117,0,0,0,CARD,INR,0,TXN_112244,CUS_2397
5.0,72.06,0,2,0,1023,0,1,0,CARD,USD,0,TXN_114248,CUS_3421
8.21,113.16,6,6,4,102,1,1,1,CARD,USD,1,TXN_106087,CUS_4301
82.25,68.18,0,1,1,424,0,0,0,CARD,INR,0,TXN_111376,CUS_4864
78.86,111.38,0,1,0,1289,0,0,0,CARD,INR,0,TXN_109977,CUS_6012
90.06,85.9,1,2,0,560,0,0,0,CARD,INR,0,TXN_100190,CUS_5587
513.15,481.52,1,6,0,36,0,0,0,UPI,USD,0,TXN_103441,CUS_5771
39.81,49.39,0,3,1,498,0,0,0,CARD,INR,0,TXN_113418,CUS_6786
195.07,256.44,3,7,0,146,0,0,0,CARD,INR,0,TXN_108583,CUS_3620
116.23,82.97,0,2,0,308,0,0,0,WALLET,INR,0,TXN_105355,CUS_6186
55.52,64.66,0,1,0,420,0,0,0,CARD,INR,0,TXN_108816,CUS_3696
133.31,98.63,1,1,0,275,0,1,0,WALLET,INR,0,TXN_103251,CUS_7816
265.15,237.74,0,2,0,693,0,0,0,UPI,INR,0,TXN_105897,CUS_1164
61.11,76.53,1,3,0,356,0,0,0,CARD,USD,0,TXN_103580,CUS_3126
32.98,36.32,0,2,0,546,0,0,0,NET_BANKING,INR,0,TXN_101843,CUS_3029
101.23,86.15,1,2,0,257,0,0,0,UPI,INR,0,TXN_105782,CUS_1835
159.06,107.54,0,4,0,425,0,0,0,UPI,INR,0,TXN_104754,CUS_3539
126.34,86.7,0,2,0,854,0,0,0,CARD,USD,0,TXN_106426,CUS_6506
101.36,95.28,1,4,0,219,0,0,0,WALLET,INR,0,TXN_110332,CUS_6026
581.58,766.77,0,2,0,169,0,1,0,CARD,USD,0,TXN_112409,CUS_1532
58.49,56.84,0,1,1,131,0,0,0,CARD,INR,0,TXN_108176,CUS_4287
118.28,106.32,1,1,0,380,0,0,0,UPI,INR,0,TXN_106362,CUS_3326
27.06,52.78,0,2,0,392,1,0,0,CARD,INR,0,TXN_110541,CUS_4623
32.66,68.64,0,1,0,189,0,0,0,CARD,INR,0,TXN_104084,CUS_7357
35.57,64.15,0,0,0,245,0,0,0,CARD,USD,0,TXN_105251,CUS_4627
367.44,283.22,0,4,0,113,0,0,0,UPI,INR,0,TXN_100586,CUS_9622
172.83,135.3,0,1,0,131,0,0,0,UPI,INR,0,TXN_105993,CUS_8571
180.04,136.22,1,2,0,326,0,0,0,CARD,INR,0,TXN_100602,CUS_8362
136.84,95.88,0,2,0,201,0,0,0,CARD,INR,0,TXN_108390,CUS_2902
85.43,71.12,1,5,0,306,0,0,0,CARD,USD,0,TXN_114647,CUS_3253
86.05,106.9,0,1,0,151,0,0,0,UPI,USD,0,TXN_102602,CUS_7457
143.58,118.43,1,2,0,136,0,0,0,CARD,USD,0,TXN_114729,CUS_7390
22.52,46.46,1,1,0,569,0,1,0,CARD,USD,0,TXN_107237,CUS_1222
21.08,40.54,0,2,0,189,0,0,0,CARD,INR,0,TXN_104047,CUS_6327
31.28,43.68,0,2,1,47,1,0,0,CARD,INR,0,TXN_106971,CUS_9269
42.47,71.07,0,5,0,575,1,0,0,CARD,EUR,0,TXN_109573,CUS_1738
44.76,34.09,0,1,1,378,0,0,0,UPI,INR,0,TXN_106892,CUS_3430
101.06,118.38,1,2,0,178,0,0,0,UPI,USD,0,TXN_110009,CUS_8048
332.06,285.91,0,1,0,114,0,0,0,CARD,USD,0,TXN_105756,CUS_7156
100.92,77.49,1,2,0,77,0,0,0,CARD,INR,0,TXN_110625,CUS_9817
48.87,99.44,0,2,1,117,0,0,0,WALLET,INR,0,TXN_108001,CUS_5891
141.2,138.23,0,3,0,320,1,0,0,CARD,INR,0,TXN_108789,CUS_7843
256.71,311.2,2,4,0,85,0,0,0,WALLET,EUR,0,TXN_109865,CUS_4811
125.94,142.05,0,4,0,264,0,0,0,NET_BANKING,USD,0,TXN_102542,CUS_5017
100.07,94.22,0,4,0,542,0,0,0,UPI,USD,0,TXN_107251,CUS_5806
162.53,215.99,0,4,0,39,0,0,0,NET_BANKING,INR,0,TXN_103236,CUS_7209
241.68,273.48,2,4,0,191,0,0,0,CARD,INR,0,TXN_113647,CUS_8032
79.24,59.91,0,2,0,815,0,0,0,WALLET,EUR,0,TXN_108845,CUS_5859
27.93,80.85,0,1,0,362,0,0,0,UPI,USD,0,TXN_111457,CUS_4895
102.52,70.26,0,4,1,364,0,0,0,CARD,USD,0,TXN_104487,CUS_2104
195.35,224.08,1,3,0,776,0,0,0,UPI,INR,0,TXN_113795,CUS_2315
189.26,194.6,0,0,0,227,0,0,0,NET_BANKING,USD,0,TXN_113662,CUS_7865
52.23,42.14,0,3,0,112,0,0,0,WALLET,INR,0,TXN_113113,CUS_2486
300.28,180.07,0,2,0,107,0,0,0,CARD,USD,0,TXN_100134,CUS_6038
276.84,202.69,0,1,0,105,0,0,0,CARD,USD,0,TXN_100124,CUS_9041
289.26,379.61,0,1,0,247,0,0,0,CARD,INR,0,TXN_107592,CUS_1298
240.5,33.13,4,7,3,45,1,1,2,CARD,USD,1,TXN_108433,CUS_4657
184.11,47.12,3,10,5,6,1,1,0,CARD,INR,1,TXN_114137,CUS_2440
158.71,193.97,1,1,2,436,0,0,0,UPI,EUR,0,TXN_108173,CUS_4757
104.14,160.29,0,2,0,565,0,1,0,UPI,USD,0,TXN_109667,CUS_4034
134.18,167.67,0,0,0,95,0,0,0,CARD,INR,0,TXN_109163,CUS_7013
105.51,227.56,1,5,0,533,1,0,0,CARD,INR,0,TXN_100782,CUS_2218
48.86,44.08,0,3,0,112,0,1,0,CARD,INR,0,TXN_114332,CUS_5553
46.38,37.89,0,2,0,438,0,0,0,CARD,USD,0,TXN_114585,CUS_1512
151.94,183.87,1,3,0,320,0,0,0,CARD,USD,0,TXN_105228,CUS_8147
60.38,92.41,0,4,0,204,0,1,0,UPI,INR,0,TXN_105122,CUS_4142
39.47,57.05,0,1,0,462,0,0,0,NET_BANKING,INR,0,TXN_109448,CUS_3786
106.5,79.73,0,2,1,221,0,0,0,UPI,EUR,0,TXN_102490,CUS_3664
52.76,35.74,0,4,0,145,0,0,0,CARD,USD,0,TXN_108651,CUS_2341
34.94,65.92,0,2,0,65,0,0,0,CARD,INR,0,TXN_113550,CUS_6685
139.63,162.69,2,5,0,32,0,0,0,WALLET,USD,0,TXN_112134,CUS_2368
80.73,70.18,0,4,0,363,0,1,0,CARD,INR,0,TXN_112099,CUS_2937
126.57,112.55,1,3,0,255,0,0,0,NET_BANKING,INR,0,TXN_101317,CUS_5678
94.35,96.38,1,6,0,419,0,0,0,UPI,INR,0,TXN_101337,CUS_6203
117.07,140.13,1,3,0,521,0,0,0,WALLET,INR,0,TXN_111501,CUS_4258
37.57,28.95,0,5,0,315,1,0,0,CARD,INR,0,TXN_104604,CUS_4522
63.98,68.85,1,5,0,86,0,0,0,CARD,USD,0,TXN_108949,CUS_8997
31.05,71.39,0,3,0,110,1,0,0,CARD,USD,0,TXN_101841,CUS_8443
182.3,228.38,0,1,0,1562,0,0,0,CARD,USD,0,TXN_112149,CUS_5326
132.81,115.05,0,2,0,153,0,0,0,CARD,USD,0,TXN_110179,CUS_8249
334.96,233.85,0,5,1,84,0,0,0,CARD,INR,0,TXN_105751,CUS_8447
134.95,126.84,1,2,0,83,0,0,0,WALLET,USD,0,TXN_106097,CUS_9011
188.36,135.95,1,3,0,763,0,0,0,CARD,USD,0,TXN_101762,CUS_4481
29.99,41.03,0,1,0,327,1,0,0,UPI,INR,0,TXN_108264,CUS_5952
115.11,159.6,0,4,0,173,0,0,0,UPI,INR,0,TXN_113407,CUS_8146
87.82,95.31,0,7,0,108,0,0,0,UPI,USD,0,TXN_114569,CUS_7453
46.94,42.86,0,1,0,195,0,0,0,CARD,INR,0,TXN_100027,CUS_9045
133.46,351.23,0,2,0,230,0,0,0,CARD,INR,0,TXN_109903,CUS_8439
80.03,53.52,0,2,0,301,0,1,0,NET_BANKING,USD,0,TXN_113953,CUS_2593
32.77,71.94,0,2,0,238,0,0,0,UPI,INR,0,TXN_105842,CUS_7156
86.55,210.75,0,1,0,98,0,0,0,WALLET,INR,0,TXN_106779,CUS_9460
169.26,446.59,1,5,0,321,0,0,0,CARD,USD,0,TXN_113222,CUS_8140
92.51,79.2,0,2,0,281,0,0,0,CARD,USD,0,TXN_114142,CUS_1534
375.5,491.88,0,1,0,76,0,0,0,UPI,USD,0,TXN_109904,CUS_4422
113.06,90.7,0,1,0,146,0,0,0,CARD,EUR,0,TXN_102800,CUS_5321
92.88,109.87,0,1,0,31,0,0,0,UPI,INR,0,TXN_113720,CUS_6252
323.8,233.88,0,0,1,89,0,0,0,CARD,INR,0,TXN_105692,CUS_9300
75.32,121.89,1,2,0,197,0,1,0,UPI,INR,0,TXN_106863,CUS_6558
133.55,79.88,0,3,0,530,0,0,0,WALLET,INR,0,TXN_109281,CUS_1632
261.38,289.63,0,2,0,137,1,0,0,CARD,INR,0,TXN_100894,CUS_2199
48.68,84.21,1,4,0,695,1,0,0,CARD,EUR,0,TXN_114805,CUS_3338
156.11,108.48,3,5,0,200,0,0,0,UPI,INR,0,TXN_106115,CUS_2295
58.11,91.49,0,3,0,319,0,0,0,CARD,INR,0,TXN_100382,CUS_3471
234.44,141.93,0,3,0,276,0,0,0,CARD,EUR,0,TXN_101941,CUS_7759
67.83,45.43,0,0,0,488,0,0,0,WALLET,INR,0,TXN_110211,CUS_5980
195.93,173.28,0,0,0,59,1,0,0,CARD,INR,0,TXN_103820,CUS_8053
288.35,187.27,2,6,0,98,0,0,0,CARD,USD,0,TXN_113801,CUS_9382
38.87,74.93,0,0,0,95,0,0,0,WALLET,INR,0,TXN_104761,CUS_7532
47.23,41.48,1,5,0,202,0,0,0,UPI,INR,0,TXN_107328,CUS_9831
54.81,50.03,0,2,0,215,0,0,0,CARD,INR,0,TXN_110322,CUS_9167
60.27,42.98,0,0,0,39,0,0,0,UPI,USD,0,TXN_106922,CUS_1570
90.54,178.5,0,0,0,432,0,1,0,UPI,USD,0,TXN_105688,CUS_1746
108.11,84.05,0,3,0,547,0,0,0,UPI,INR,0,TXN_106636,CUS_4342
63.82,57.1,0,0,0,137,0,0,0,UPI,INR,0,TXN_108418,CUS_5296
191.99,164.28,0,4,0,70,0,0,0,CARD,EUR,0,TXN_102604,CUS_3898
73.12,56.29,0,1,0,249,0,0,0,WALLET,INR,0,TXN_104807,CUS_4420
105.93,54.04,0,2,1,148,0,1,0,WALLET,INR,0,TXN_112547,CUS_1477
251.54,235.48,0,2,0,184,0,0,0,NET_BANKING,INR,0,TXN_100114,CUS_7980
173.24,187.97,0,2,0,619,0,0,0,UPI,INR,0,TXN_103662,CUS_4911
359.19,729.06,2,5,0,249,1,0,0,CARD,USD,0,TXN_104260,CUS_6132
68.33,78.32,2,3,0,332,0,1,0,CARD,INR,0,TXN_109182,CUS_4743
324.56,220.62,0,4,0,374,0,0,0,NET_BANKING,INR,0,TXN_113185,CUS_9221
59.54,49.72,2,4,0,135,0,0,0,CARD,EUR,0,TXN_111151,CUS_6379
92.74,80.59,0,2,0,104,0,0,0,UPI,INR,0,TXN_111013,CUS_3965
190.67,161.0,0,0,0,201,0,0,0,WALLET,INR,0,TXN_112184,CUS_5730
417.77,330.07,1,2,1,283,0,0,0,NET_BANKING,INR,0,TXN_109088,CUS_3339
129.31,102.5,0,1,0,338,0,0,0,CARD,EUR,0,TXN_107086,CUS_4902
320.68,302.79,0,0,0,968,1,0,0,CARD,INR,0,TXN_110890,CUS_4834
85.46,79.77,1,4,0,124,0,0,0,CARD,EUR,0,TXN_114152,CUS_8761
84.36,78.78,0,5,0,225,0,0,0,CARD,USD,0,TXN_104170,CUS_6379
164.08,111.37,0,2,0,659,0,0,0,CARD,INR,0,TXN_106358,CUS_5679
39.27,52.27,0,1,0,439,0,0,0,UPI,USD,0,TXN_104241,CUS_8437
128.2,109.53,1,2,0,626,0,0,0,NET_BANKING,USD,0,TXN_104736,CUS_9197
33.52,29.53,1,4,0,51,0,1,0,UPI,INR,0,TXN_108435,CUS_8420
73.33,128.74,0,0,0,128,0,0,0,CARD,INR,0,TXN_114185,CUS_4226
48.49,35.26,1,4,0,509,0,1,0,NET_BANKING,INR,0,TXN_110623,CUS_9257
162.49,130.08,0,1,0,316,0,0,0,UPI,EUR,0,TXN_105362,CUS_4424
15.92,28.94,0,3,0,459,0,0,0,CARD,INR,0,TXN_100546,CUS_6866
157.04,119.66,0,0,0,76,0,0,0,CARD,EUR,0,TXN_113082,CUS_8446
1272.41,90.84,4,6,3,5,1,1,1,CARD,INR,1,TXN_103210,CUS_3524
124.07,149.95,0,1,0,56,0,0,0,WALLET,INR,0,TXN_100611,CUS_3051
149.2,252.93,0,2,0,169,0,0,0,CARD,INR,0,TXN_114081,CUS_7478
346.78,396.82,0,2,1,621,0,0,0,UPI,INR,0,TXN_104615,CUS_5432
44.45,42.29,0,2,0,627,0,0,0,UPI,INR,0,TXN_100862,CUS_3895
41.66,34.92,1,3,0,767,0,0,0,CARD,EUR,0,TXN_108068,CUS_4006
1787.57,416.81,3,14,2,37,1,1,1,CARD,INR,1,TXN_112210,CUS_6450
96.49,119.79,0,2,0,188,0,0,0,UPI,USD,0,TXN_104225,CUS_7641
213.25,221.66,0,3,0,241,1,0,0,WALLET,EUR,0,TXN_106078,CUS_9922
151.12,196.19,0,0,0,91,0,0,0,CARD,USD,0,TXN_101877,CUS_8217
142.75,130.75,1,2,1,677,0,0,0,WALLET,USD,0,TXN_111270,CUS_1811
126.79,135.94,0,1,0,520,0,0,0,UPI,INR,0,TXN_101615,CUS_1937
21.4,30.46,0,1,0,70,0,0,0,CARD,USD,0,TXN_100484,CUS_1379
230.53,172.33,0,5,0,282,0,0,0,CARD,INR,0,TXN_102735,CUS_9463
38.17,42.97,0,1,0,334,0,0,0,UPI,USD,0,TXN_101202,CUS_7303
267.9,221.69,0,1,0,234,0,1,0,WALLET,INR,0,TXN_100085,CUS_3620
34.09,59.74,0,2,0,58,0,0,0,NET_BANKING,EUR,0,TXN_114733,CUS_4647
796.08,102.11,4,13,0,151,1,0,0,CARD,INR,1,TXN_105532,CUS_3574
353.67,260.94,0,3,0,461,0,0,0,UPI,INR,0,TXN_102242,CUS_3411
369.84,274.37,0,2,0,542,0,0,0,CARD,INR,0,TXN_106574,CUS_3472
190.31,232.11,0,3,0,327,0,1,0,UPI,INR,0,TXN_109571,CUS_6518
188.5,257.18,0,1,0,186,0,1,0,UPI,USD,0,TXN_105120,CUS_1938
259.4,176.28,0,4,0,522,0,0,0,CARD,INR,0,TXN_112087,CUS_4584
456.03,302.69,1,1,0,480,0,0,0,CARD,INR,0,TXN_107751,CUS_2779
18.8,33.13,0,2,0,609,0,0,0,NET_BANKING,INR,0,TXN_111698,CUS_3935
208.24,165.12,0,1,0,109,0,1,0,UPI,INR,0,TXN_100767,CUS_5746
129.21,170.7,0,4,0,86,0,0,0,CARD,USD,0,TXN_103806,CUS_3426
5.0,23.28,1,2,0,108,0,0,0,CARD,USD,0,TXN_100874,CUS_1427
94.13,67.59,0,0,0,375,0,0,0,UPI,INR,0,TXN_105293,CUS_8094
232.65,204.29,0,0,0,1038,1,0,0,CARD,INR,0,TXN_105686,CUS_8582
79.86,66.79,1,4,0,144,0,0,0,CARD,INR,0,TXN_100153,CUS_8680
164.0,172.4,1,4,1,49,0,0,0,CARD,INR,0,TXN_102763,CUS_9108
71.68,72.16,0,1,0,286,0,0,0,UPI,INR,0,TXN_104016,CUS_1226
150.96,191.89,1,4,1,641,0,0,0,CARD,INR,0,TXN_105095,CUS_7466
41.79,45.99,1,3,0,34,0,0,0,UPI,EUR,0,TXN_112047,CUS_8934
68.23,79.01,1,1,1,708,0,0,0,CARD,INR,0,TXN_102985,CUS_2748
62.82,67.21,0,3,0,45,0,1,0,NET_BANKING,INR,0,TXN_109767,CUS_6295
31.6,47.61,0,1,0,96,0,0,0,WALLET,INR,0,TXN_113782,CUS_2853
114.02,118.95,0,3,0,162,0,0,0,CARD,USD,0,TXN_113000,CUS_4899
98.9,89.31,1,4,0,99,0,0,0,CARD,INR,0,TXN_110542,CUS_3158
76.71,77.83,0,1,1,109,0,1,0,CARD,INR,0,TXN_106709,CUS_3540
51.06,40.46,0,2,0,599,0,0,0,CARD,INR,0,TXN_111769,CUS_7834
108.9,93.39,0,1,0,316,0,0,0,CARD,USD,0,TXN_113403,CUS_9069
105.89,140.3,0,1,0,58,0,0,0,UPI,INR,0,TXN_112704,CUS_7874
38.74,123.69,3,4,0,574,0,0,0,CARD,USD,0,TXN_108314,CUS_3501
168.54,195.86,1,4,0,389,0,0,0,WALLET,INR,0,TXN_103674,CUS_3023
92.47,133.38,1,3,0,78,0,0,0,CARD,INR,0,TXN_112649,CUS_6081
78.22,63.61,1,3,0,730,0,0,0,CARD,USD,0,TXN_110884,CUS_8690
116.16,112.69,0,0,0,514,0,0,0,CARD,INR,0,TXN_106384,CUS_1851
53.23,63.36,0,2,0,345,0,1,0,CARD,USD,0,TXN_110023,CUS_4909
36.33,24.37,0,1,0,490,0,0,0,UPI,INR,0,TXN_104196,CUS_1850
46.96,47.06,0,4,0,301,1,0,0,CARD,INR,0,TXN_110516,CUS_5127
76.97,49.49,0,2,0,43,0,1,0,CARD,USD,0,TXN_108446,CUS_8494
57.76,101.99,0,1,0,440,0,0,0,CARD,INR,0,TXN_108753,CUS_9639
153.82,111.78,0,3,0,427,0,0,0,WALLET,INR,0,TXN_114036,CUS_4002
25.64,42.88,0,3,0,127,0,0,0,CARD,INR,0,TXN_111304,CUS_6357
154.96,164.65,0,0,0,197,0,0,0,WALLET,INR,0,TXN_107802,CUS_3378
149.09,161.93,0,1,0,153,0,0,0,CARD,USD,0,TXN_102186,CUS_9035
101.6,95.47,0,2,0,33,0,0,0,UPI,INR,0,TXN_107188,CUS_4152
43.53,30.87,0,3,0,379,0,0,0,WALLET,INR,0,TXN_100300,CUS_6545
36.54,53.0,0,0,0,421,0,0,0,WALLET,INR,0,TXN_110649,CUS_1779
79.03,119.63,0,0,0,334,0,0,0,UPI,INR,0,TXN_112168,CUS_6965
133.15,126.26,0,0,0,74,0,0,0,WALLET,INR,0,TXN_110344,CUS_3250
71.52,61.16,0,4,0,273,0,0,0,UPI,INR,0,TXN_111412,CUS_4063
207.58,139.3,1,3,1,232,0,0,0,WALLET,INR,0,TXN_111550,CUS_1483
55.69,43.02,2,5,0,651,0,0,0,CARD,INR,0,TXN_104437,CUS_7055
91.76,127.8,0,2,0,435,0,0,0,CARD,EUR,0,TXN_109860,CUS_8040
102.87,107.91,0,1,1,70,1,0,0,CARD,EUR,0,TXN_107330,CUS_1872
58.57,45.39,0,1,0,309,0,0,0,CARD,INR,0,TXN_107901,CUS_6647
65.65,85.23,0,1,0,92,0,0,0,WALLET,INR,0,TXN_108862,CUS_3145
55.94,58.91,0,1,0,361,0,0,0,CARD,INR,0,TXN_103584,CUS_9902
483.08,363.73,2,3,0,234,0,0,0,CARD,INR,0,TXN_100123,CUS_8315
55.28,59.81,0,4,0,382,0,0,0,CARD,USD,0,TXN_102001,CUS_8789
115.44,125.92,1,6,0,56,0,1,0,CARD,INR,0,TXN_100876,CUS_8253
73.42,55.74,0,2,0,269,0,0,0,UPI,INR,0,TXN_113722,CUS_8818
267.27,172.06,0,2,0,241,0,0,0,CARD,INR,0,TXN_103224,CUS_3238
147.29,138.61,0,5,1,241,0,0,0,UPI,INR,0,TXN_104458,CUS_2835
143.75,121.46,1,3,0,222,0,1,0,CARD,INR,0,TXN_104433,CUS_5355
43.74,38.38,0,0,0,143,0,0,0,UPI,INR,0,TXN_112465,CUS_6792
76.49,109.17,2,4,0,33,0,0,0,CARD,INR,0,TXN_100426,CUS_1780
295.76,278.28,0,2,0,237,0,0,0,WALLET,USD,0,TXN_112480,CUS_4955
46.01,92.52,1,1,0,69,0,0,0,CARD,USD,0,TXN_113655,CUS_1848
84.57,87.46,0,3,0,187,0,0,0,UPI,USD,0,TXN_104956,CUS_2902
56.27,105.99,1,3,0,256,0,0,0,CARD,INR,0,TXN_105862,CUS_9306
162.86,183.13,1,4,0,709,0,0,0,UPI,INR,0,TXN_105514,CUS_6772
114.09,86.28,0,2,0,182,0,0,0,CARD,INR,0,TXN_111509,CUS_3471
50.8,54.14,2,4,0,284,0,0,0,WALLET,INR,0,TXN_110738,CUS_7350
71.38,112.32,1,4,0,78,0,0,0,UPI,INR,0,TXN_105746,CUS_3730
163.88,191.14,1,2,0,306,0,0,0,CARD,INR,0,TXN_111897,CUS_6703
66.15,264.9,0,4,0,169,0,0,0,CARD,INR,0,TXN_102383,CUS_3942
98.75,102.12,0,3,0,696,0,0,0,UPI,USD,0,TXN_114462,CUS_9678
87.59,101.33,0,2,0,1284,0,1,0,CARD,USD,0,TXN_107919,CUS_9775
391.69,322.86,0,2,0,379,0,0,0,UPI,EUR,0,TXN_105034,CUS_1340
83.22,85.52,2,3,0,465,0,0,0,CARD,INR,0,TXN_106560,CUS_5593
63.76,46.91,0,0,0,214,0,0,0,NET_BANKING,INR,0,TXN_104968,CUS_5448
202.2,124.36,0,4,0,353,0,1,0,CARD,INR,0,TXN_113632,CUS_3869
50.07,43.04,1,6,0,512,0,0,0,CARD,INR,0,TXN_102229,CUS_8495
60.33,49.19,1,2,0,243,0,0,0,UPI,INR,0,TXN_103575,CUS_2114
95.15,77.24,0,1,0,299,0,0,0,WALLET,INR,0,TXN_112780,CUS_8509
71.39,121.58,0,2,0,428,0,0,0,CARD,INR,0,TXN_106959,CUS_5503
55.16,52.74,0,3,0,393,0,0,0,NET_BANKING,EUR,0,TXN_104268,CUS_9978
229.34,202.64,0,2,0,148,1,0,0,WALLET,USD,0,TXN_102305,CUS_2577
424.4,347.95,0,2,0,388,0,0,0,CARD,INR,0,TXN_102871,CUS_1043
28.8,21.93,0,4,0,713,0,0,0,CARD,INR,0,TXN_109819,CUS_1248
60.59,88.97,1,3,0,128,0,0,0,CARD,USD,0,TXN_105932,CUS_2653
69.67,47.33,0,2,0,96,0,1,0,WALLET,USD,0,TXN_109727,CUS_7177
164.14,126.06,1,1,0,134,1,0,0,CARD,INR,0,TXN_106304,CUS_4153
261.1,247.46,2,4,0,298,0,0,0,CARD,INR,0,TXN_107929,CUS_7245
116.69,89.94,0,1,0,40,0,1,0,CARD,INR,0,TXN_108160,CUS_1491
50.86,61.29,0,2,0,151,0,0,0,CARD,INR,0,TXN_104999,CUS_2672
230.41,313.89,1,3,0,651,0,1,0,CARD,INR,0,TXN_112932,CUS_7276
21.52,37.65,0,2,0,54,0,0,0,NET_BANKING,INR,0,TXN_113424,CUS_1986
56.24,375.45,0,3,0,100,0,0,0,CARD,INR,0,TXN_104970,CUS_5517
80.69,57.36,0,1,0,383,0,0,0,UPI,INR,0,TXN_109654,CUS_5388
21.94,68.23,1,3,0,412,0,0,0,CARD,USD,0,TXN_102329,CUS_3001
30.41,63.3,0,2,0,77,0,0,0,CARD,INR,0,TXN_105169,CUS_2540
57.66,131.84,1,2,0,556,0,0,0,CARD,INR,0,TXN_107142,CUS_8017
110.37,141.99,0,1,0,203,0,0,0,UPI,INR,0,TXN_112212,CUS_5690
200.3,134.75,1,5,0,522,0,0,0,NET_BANKING,INR,0,TXN_110270,CUS_1121
108.08,85.69,1,3,0,101,0,0,0,CARD,INR,0,TXN_114576,CUS_3591
58.92,59.57,0,0,0,57,0,1,0,CARD,INR,0,TXN_112865,CUS_4546
1177.24,252.29,2,17,2,19,0,1,1,CARD,USD,1,TXN_110593,CUS_1990
54.72,58.61,1,4,0,127,0,0,0,CARD,INR,0,TXN_106670,CUS_9653
272.97,210.17,1,2,0,834,0,1,0,WALLET,INR,0,TXN_108529,CUS_5884
106.65,130.64,1,2,0,319,0,0,0,CARD,USD,0,TXN_103393,CUS_3855
25.11,40.18,1,5,0,272,0,0,0,CARD,INR,0,TXN_104545,CUS_9044
81.24,71.35,2,6,0,64,0,0,0,CARD,USD,0,TXN_113093,CUS_3679
67.41,114.41,0,3,0,175,0,0,0,CARD,INR,0,TXN_112981,CUS_5958
70.06,70.9,0,2,0,456,0,0,0,CARD,USD,0,TXN_110964,CUS_9845
51.58,46.27,0,4,0,232,1,0,0,CARD,USD,0,TXN_101141,CUS_9754
221.52,187.08,0,2,0,449,0,1,0,NET_BANKING,INR,0,TXN_109170,CUS_7769
175.03,165.94,1,2,0,1236,0,1,0,CARD,INR,0,TXN_109451,CUS_9555
230.1,147.02,0,5,0,541,0,0,0,WALLET,INR,0,TXN_101577,CUS_3012
61.76,47.75,0,1,0,270,0,0,0,WALLET,INR,0,TXN_103377,CUS_6673
130.31,117.03,0,1,0,464,0,1,0,CARD,INR,0,TXN_101412,CUS_7311
